Date,Open,High,Low,Close,Volume
2010-01-04,66.38999938964844,67.19999694824219,66.12000274658203,67.11000061035156,5771300
2010-01-05,66.98999786376953,67.62000274658203,66.7300033569336,67.30000305175781,7365300
2010-01-06,67.16999816894531,68.94000244140625,67.02999877929688,68.80000305175781,9950000
2010-01-07,68.48999786376953,69.80999755859375,68.20999908447266,69.51000213623047,7691900
2010-01-08,69.19000244140625,72.0,69.08999633789062,70.6500015258789,13487200
2010-01-11,71.30000305175781,71.55999755859375,69.37000274658203,70.6500015258789,10301600
2010-01-12,69.19999694824219,70.70999908447266,68.80000305175781,69.58999633789062,9407300
2010-01-13,69.70999908447266,71.08000183105469,68.22000122070312,70.8499984741211,8803900
2010-01-14,70.11000061035156,71.83000183105469,70.11000061035156,71.29000091552734,7211800
2010-01-15,71.22000122070312,71.97000122070312,70.13999938964844,70.83000183105469,12585500
2010-01-19,69.87000274658203,71.25,69.54000091552734,70.93000030517578,7363000
2010-01-20,69.7699966430664,70.1500015258789,67.9800033569336,69.08999633789062,10724500
2010-01-21,69.0199966430664,69.48999786376953,67.5199966430664,68.30999755859375,11573600
2010-01-22,67.38999938964844,68.37999725341797,64.91999816894531,65.23999786376953,14339800
2010-01-25,65.69000244140625,66.58000183105469,64.5,65.80999755859375,9890500
2010-01-26,65.25,67.75,64.7699966430664,65.75,9105700
2010-01-27,65.45999908447266,66.29000091552734,64.81999969482422,65.69999694824219,9693300
2010-01-28,66.12000274658203,66.75,64.2300033569336,64.62999725341797,8888400
2010-01-29,65.4000015258789,66.19000244140625,62.88999938964844,63.459999084472656,11921200
2010-02-01,64.30000305175781,65.19999694824219,63.93000030517578,64.79000091552734,8508100
2010-02-02,65.5,66.52999877929688,64.97000122070312,66.12000274658203,7972100
2010-02-03,65.72000122070312,66.87999725341797,65.56999969482422,65.98999786376953,6110700
2010-02-04,64.98999786376953,65.19000244140625,62.33000183105469,62.5,9732100
2010-02-05,62.61000061035156,63.16999816894531,60.2599983215332,62.060001373291016,11505100
2010-02-08,62.22999954223633,63.68000030517578,61.56999969482422,62.119998931884766,7956800
2010-02-09,63.130001068115234,64.98999786376953,63.0,63.7599983215332,9163500
2010-02-10,63.61000061035156,64.25,62.349998474121094,63.650001525878906,6904200
2010-02-11,63.560001373291016,64.9000015258789,62.54999923706055,64.76000213623047,7325000
2010-02-12,63.70000076293945,64.7300033569336,63.119998931884766,64.30000305175781,8400000
2010-02-16,65.33000183105469,65.75,64.56999969482422,65.6500015258789,6115900
2010-02-17,65.83000183105469,66.0,64.87999725341797,65.43000030517578,6430200
2010-02-18,65.87999725341797,66.33000183105469,65.08999633789062,65.80999755859375,7704400
2010-02-19,63.36000061035156,64.38999938964844,62.97999954223633,63.900001525878906,18088700
