Date,Open,High,Low,Close,Volume
2010-01-04,62.13999938964844,62.13999938964844,61.16999816894531,61.66999816894531,1338000
2010-01-05,61.59000015258789,61.86000061035156,59.54999923706055,60.209999084472656,3081500
2010-01-06,60.38999938964844,61.02000045776367,58.91999816894531,59.41999816894531,2491700
2010-01-07,59.41999816894531,60.470001220703125,59.41999816894531,59.95000076293945,1340000
2010-01-08,59.939998626708984,60.470001220703125,59.779998779296875,60.459999084472656,865300
2010-01-11,61.970001220703125,61.970001220703125,58.540000915527344,59.630001068115234,1536800
2010-01-12,59.41999816894531,60.34000015258789,59.25,59.41999816894531,1381700
2010-01-13,59.61000061035156,60.36000061035156,59.61000061035156,60.18000030517578,660000
2010-01-14,60.2599983215332,60.709999084472656,60.130001068115234,60.529998779296875,1073400
2010-01-15,60.27000045776367,60.27000045776367,59.16999816894531,59.189998626708984,1671600
2010-01-19,58.880001068115234,59.41999816894531,58.29999923706055,59.369998931884766,1167600
2010-01-20,59.040000915527344,59.040000915527344,58.439998626708984,58.790000915527344,1014700
2010-01-21,58.70000076293945,59.52000045776367,58.369998931884766,58.61000061035156,1583200
2010-01-22,58.630001068115234,59.189998626708984,57.86000061035156,58.0,1871200
2010-01-25,58.52000045776367,59.38999938964844,58.2599983215332,58.91999816894531,2043600
2010-01-26,62.79999923706055,64.30000305175781,62.560001373291016,62.83000183105469,6087100
2010-01-27,62.83000183105469,64.05999755859375,62.279998779296875,63.869998931884766,2272100
2010-01-28,64.08000183105469,64.08000183105469,63.130001068115234,63.58000183105469,1580300
2010-01-29,63.65999984741211,64.62999725341797,63.08000183105469,63.349998474121094,2061500
2010-02-01,63.77000045776367,64.75,63.5,64.62000274658203,1190500
2010-02-02,64.8499984741211,65.62000274658203,63.79999923706055,65.55999755859375,1478800
2010-02-03,65.33000183105469,65.33000183105469,63.95000076293945,64.25,1536300
2010-02-04,64.12999725341797,64.16999816894531,63.4900016784668,63.849998474121094,1525500
2010-02-05,64.0199966430664,64.25,62.86000061035156,63.900001525878906,1376000
2010-02-08,63.97999954223633,64.0999984741211,63.11000061035156,63.20000076293945,1269800
2010-02-09,63.63999938964844,64.41000366210938,63.470001220703125,63.77000045776367,1605700
2010-02-10,63.599998474121094,63.650001525878906,62.599998474121094,62.97999954223633,1752100
2010-02-11,62.9900016784668,63.779998779296875,62.900001525878906,63.72999954223633,1052700
2010-02-12,63.15999984741211,64.04000091552734,62.650001525878906,63.95000076293945,1042100
2010-02-16,64.25,64.80000305175781,64.18000030517578,64.54000091552734,748200
2010-02-17,64.91000366210938,65.41999816894531,64.83000183105469,65.04000091552734,740100
2010-02-18,65.08999633789062,65.33999633789062,64.30999755859375,65.2300033569336,714100
2010-02-19,64.94999694824219,65.63999938964844,64.80000305175781,65.37000274658203,739100
2010-02-22,65.5199966430664,65.73999786376953,64.66999816894531,64.80999755859375,933300
2010-02-23,64.47000122070312,65.02999877929688,64.05999755859375,64.12999725341797,789800
2010-02-24,64.0999984741211,64.56999969482422,63.86000061035156,64.38999938964844,646200
2010-02-25,63.810001373291016,64.4000015258789,63.34000015258789,64.33999633789062,827000
2010-02-26,64.41000366210938,64.44999694824219,63.33000183105469,63.380001068115234,1090500
2010-03-01,63.599998474121094,63.97999954223633,63.040000915527344,63.7400016784668,853600
2010-03-02,64.16999816894531,64.2300033569336,63.650001525878906,64.08000183105469,660200
2010-03-03,64.29000091552734,64.41000366210938,63.849998474121094,64.01000213623047,948700
2010-03-04,64.19999694824219,65.1500015258789,64.12999725341797,64.7300033569336,1065000
2010-03-05,65.11000061035156,65.33000183105469,64.7699966430664,65.16000366210938,707500
2010-03-08,65.31999969482422,65.55999755859375,64.97000122070312,65.26000213623047,954800
2010-03-09,64.91000366210938,65.98999786376953,64.91000366210938,65.5,681500
2010-03-10,65.38999938964844,65.38999938964844,64.4000015258789,64.69999694824219,1266900
2010-03-11,65.2699966430664,65.2699966430664,63.88999938964844,65.25,1245200
2010-03-12,65.44000244140625,65.66999816894531,65.04000091552734,65.54000091552734,719400
2010-03-15,65.5999984741211,65.6500015258789,65.08999633789062,65.61000061035156,648600
2010-03-16,65.69999694824219,65.69999694824219,64.5199966430664,65.06999969482422,861500
2010-03-17,65.12000274658203,66.16999816894531,64.94000244140625,65.76000213623047,1222100
2010-03-18,65.68000030517578,66.0999984741211,65.27999877929688,65.27999877929688,1055900
2010-03-19,65.30000305175781,65.56999969482422,65.02999877929688,65.30000305175781,2041100
2010-03-22,65.11000061035156,66.1500015258789,64.83999633789062,65.76000213623047,1189200
2010-03-23,65.7699966430664,66.5199966430664,65.43000030517578,66.45999908447266,863400
2010-03-24,66.31999969482422,66.45999908447266,65.55999755859375,65.8499984741211,818200
2010-03-25,66.19999694824219,67.08999633789062,65.87000274658203,66.4000015258789,1722700
2010-03-26,66.63999938964844,67.16000366210938,66.5,66.83999633789062,887800
2010-03-29,67.12999725341797,67.38999938964844,66.83999633789062,67.01000213623047,550800
2010-03-30,67.04000091552734,67.41000366210938,66.94000244140625,66.97000122070312,818300
2010-03-31,66.80000305175781,68.02999877929688,66.62999725341797,67.68000030517578,1107600
2010-04-01,67.80999755859375,68.81999969482422,67.80999755859375,68.25,988300
2010-04-05,68.18000030517578,69.12999725341797,68.08000183105469,68.98999786376953,953800
2010-04-06,68.75,69.93000030517578,68.4000015258789,69.87000274658203,1132400
2010-04-07,69.77999877929688,70.23999786376953,69.23999786376953,69.8499984741211,1879300
2010-04-08,69.30999755859375,71.26000213623047,68.91999816894531,70.83999633789062,3189900
2010-04-09,70.91000366210938,71.31999969482422,70.19999694824219,71.20999908447266,1382300
2010-04-12,71.36000061035156,72.77999877929688,71.0199966430664,72.30999755859375,2499200
2010-04-13,71.95999908447266,72.37999725341797,71.79000091552734,72.33000183105469,2320700
2010-04-14,72.51000213623047,72.80999755859375,71.7699966430664,72.79000091552734,1394600
2010-04-15,72.63999938964844,73.6500015258789,72.37999725341797,73.48999786376953,1264100
2010-04-16,73.36000061035156,73.5199966430664,72.62999725341797,72.95999908447266,1705400
2010-04-19,72.3499984741211,73.18000030517578,72.13999938964844,73.16999816894531,1101200
2010-04-20,73.31999969482422,74.13999938964844,73.2300033569336,73.9800033569336,1391800
2010-04-21,73.7300033569336,74.68000030517578,73.7300033569336,74.30999755859375,1739700
2010-04-22,73.11000061035156,79.55000305175781,73.11000061035156,79.33000183105469,4325000
2010-04-23,78.02999877929688,79.6500015258789,77.83999633789062,79.54000091552734,2086600
2010-04-26,79.70999908447266,80.33000183105469,79.0999984741211,79.94000244140625,1202500
2010-04-27,79.05999755859375,80.20999908447266,78.41000366210938,79.41000366210938,2239300
2010-04-28,79.55999755859375,79.7300033569336,78.88999938964844,79.31999969482422,2146000
2010-04-29,79.79000091552734,79.86000061035156,78.86000061035156,79.1500015258789,1377800
2010-04-30,79.29000091552734,79.63999938964844,78.0199966430664,78.06999969482422,1456500
2010-05-03,78.18000030517578,80.22000122070312,77.77999877929688,80.01000213623047,1210100
2010-05-04,79.36000061035156,79.36000061035156,77.83999633789062,78.44999694824219,1163700
2010-05-05,77.77999877929688,78.38999938964844,76.66000366210938,77.05000305175781,1881400
2010-05-06,76.7699966430664,77.72000122070312,73.66999816894531,76.33000183105469,2297900
2010-05-07,76.25,78.0199966430664,75.4800033569336,75.94999694824219,3197900
2010-05-10,77.33999633789062,79.52999877929688,77.33999633789062,79.44999694824219,1466400
2010-05-11,78.5199966430664,80.48999786376953,78.41000366210938,79.4800033569336,995400
2010-05-12,79.80999755859375,80.52999877929688,79.77999877929688,80.41999816894531,1287200
2010-05-13,80.04000091552734,80.2300033569336,77.97000122070312,78.22000122070312,1272000
2010-05-14,77.87999725341797,78.44999694824219,77.06999969482422,77.73999786376953,1579200
2010-05-17,78.19000244140625,79.23999786376953,77.4000015258789,79.12000274658203,1848700
2010-05-18,79.58999633789062,79.66999816894531,77.7699966430664,78.08000183105469,1032800
2010-05-19,77.25,78.19999694824219,76.38999938964844,77.93000030517578,1847500
2010-05-20,76.55000305175781,76.83999633789062,75.04000091552734,75.4000015258789,2001900
2010-05-21,74.81999969482422,76.27999877929688,74.0,75.72000122070312,2450100
2010-05-24,74.05000305175781,77.05000305175781,74.02999877929688,75.87999725341797,1794900
2010-05-25,74.5999984741211,75.87999725341797,73.79000091552734,75.5199966430664,1771000
2010-05-26,76.41000366210938,76.91000366210938,74.77999877929688,75.05999755859375,2454600
2010-05-27,76.26000213623047,77.12000274658203,75.44999694824219,77.0999984741211,1398700
2010-05-28,76.9800033569336,77.23999786376953,75.98999786376953,76.62999725341797,1370400
2010-06-01,76.01000213623047,78.2300033569336,76.01000213623047,76.4000015258789,1394900
2010-06-02,76.55000305175781,77.4800033569336,76.12000274658203,77.25,1539300
2010-06-03,77.37000274658203,77.79000091552734,76.31999969482422,76.87999725341797,855800
2010-06-04,75.83000183105469,76.0999984741211,74.66999816894531,74.91000366210938,1838400
2010-06-07,74.81999969482422,75.26000213623047,73.5999984741211,73.5999984741211,2361900
2010-06-08,73.55999755859375,73.97000122070312,72.77999877929688,73.87000274658203,2099100
2010-06-09,74.47000122070312,75.2300033569336,73.81999969482422,74.08999633789062,1243800
2010-06-10,75.06999969482422,76.30000305175781,74.69999694824219,76.16999816894531,1120100
2010-06-11,75.80000305175781,76.63999938964844,75.4000015258789,76.63999938964844,936100
2010-06-14,76.79000091552734,77.9800033569336,76.58000183105469,76.62999725341797,806300
2010-06-15,77.08999633789062,77.91999816894531,76.87000274658203,77.91999816894531,1183100
2010-06-16,77.69000244140625,78.4000015258789,76.8499984741211,77.23999786376953,906000
2010-06-17,77.62000274658203,77.6500015258789,76.01000213623047,76.5999984741211,979100
2010-06-18,76.88999938964844,77.08999633789062,75.9800033569336,76.18000030517578,2365500
2010-06-21,76.94999694824219,77.18000030517578,76.19000244140625,76.44000244140625,1254000
2010-06-22,76.58999633789062,76.77999877929688,74.63999938964844,74.76000213623047,1360000
2010-06-23,74.5,74.73999786376953,73.0,74.13999938964844,1565800
2010-06-24,73.6500015258789,73.76000213623047,71.62000274658203,71.6500015258789,1690700
2010-06-25,71.81999969482422,72.01000213623047,71.05999755859375,71.4800033569336,2020500
2010-06-28,71.5,72.02999877929688,71.05999755859375,71.08000183105469,1108100
2010-06-29,70.55000305175781,70.7300033569336,69.36000061035156,70.4000015258789,1956200
2010-06-30,70.05999755859375,71.08999633789062,69.05999755859375,69.19000244140625,1695900
2010-07-01,69.1500015258789,70.22000122070312,67.91999816894531,69.94000244140625,1825800
2010-07-02,69.94000244140625,70.3499984741211,68.9800033569336,69.43000030517578,837800
2010-07-06,69.95999908447266,70.30999755859375,69.08000183105469,69.81999969482422,1271900
2010-07-07,69.91000366210938,72.1500015258789,69.56999969482422,72.05999755859375,1217600
